cluster_id	protein name	centroid genome	centroid locus	role_ids	frameshift	E00001	E00002	E00003	E00004	E00005	E00031	E00032	E00033	E00034	E00035
8617	hypothetical protein	E00032	SR75_RS21785									SR75_RS21785		SR68_RS19465	SR69_RS17830
8618	hypothetical protein	E00032	SR75_RS21790									SR75_RS21790		SR68_RS19470	SR69_RS17835
8619	hypothetical protein	E00032	SR75_RS21795									SR75_RS21795		SR68_RS19475	SR69_RS17840
8620	resolvase	E00032	SR75_RS21800									SR75_RS21800		SR68_RS19480	SR69_RS17845
8621	hypothetical protein	E00032	SR75_RS21805									SR75_RS21805		SR68_RS19485	SR69_RS17850
8622	hypothetical protein	E00032	SR75_RS21810									SR75_RS21810		SR68_RS19490	SR69_RS17855
8623	hypothetical protein	E00032	SR75_RS21815									SR75_RS21815		SR68_RS19110	SR69_RS17860
8624	transcriptional regulator	E00032	SR75_RS21820									SR75_RS21820		SR68_RS19115	SR69_RS17865
8625	hypothetical protein	E00032	SR75_RS21825									SR75_RS21825		SR68_RS19120	SR69_RS17870
8626	hypothetical protein	E00032	SR75_RS21830									SR75_RS21830		SR68_RS19125	SR69_RS17875
8627	molybdopterin-guanine dinucleotide biosynthesis protein MobB	E00032	SR75_RS21835									SR75_RS21835		SR68_RS19130	SR69_RS17880
8628	hypothetical protein	E00032	SR75_RS21840									SR75_RS21840		SR68_RS19135	SR69_RS17885
8629	putative replication initiation protein	E00032	SR75_RS22285									SR75_RS22285		SR68_RS20100	SR69_RS18525
8630	hypothetical protein	E00032	SR75_RS22305									SR75_RS22305		SR68_RS20085	SR69_RS18510
8631	XRE family transcriptional regulator	E00032	SR75_RS22310									SR75_RS22310		SR68_RS20090	SR69_RS18515
8632	hypothetical protein	E00032	SR75_RS22315									SR75_RS22315		SR68_RS20095	SR69_RS18520
8633	hypothetical protein	E00033	SR76_RS23575										SR76_RS23575		
8634	hypothetical protein	E00033	SR76_RS23580										SR76_RS23580		
8635	hypothetical protein	E00033	SR76_RS23585										SR76_RS23585		
8636	HNH endonuclease	E00033	SR76_RS23595										SR76_RS23595		
8637	tellurite resistance protein	E00033	SR76_RS23600										SR76_RS23600		
8638	"6-carboxy-5,6,7,8-tetrahydropterin synthase"	E00033	SR76_RS23605										SR76_RS23605		
8639	helicase SNF2	E00033	SR76_RS23610										SR76_RS23610		
8640	hypothetical protein	E00033	SR76_RS23615										SR76_RS23615		
8641	hypothetical protein	E00033	SR76_RS23620										SR76_RS23620		
8642	hypothetical protein	E00033	SR76_RS23625										SR76_RS23625		
8643	hypothetical protein	E00033	SR76_RS23630										SR76_RS23630		
8644	hypothetical protein	E00033	SR76_RS23635										SR76_RS23635		
8645	hypothetical protein	E00033	SR76_RS23640										SR76_RS23640		
8646	hypothetical protein	E00033	SR76_RS23645										SR76_RS23645		
8647	hypothetical protein	E00033	SR76_RS23650										SR76_RS23650		
8648	tRNA-guanine transglycosylase	E00033	SR76_RS23655										SR76_RS23655		
8649	hypothetical protein	E00033	SR76_RS23660										SR76_RS23660		
8650	hypothetical protein	E00033	SR76_RS23665										SR76_RS23665		
8651	hypothetical protein	E00033	SR76_RS01090										SR76_RS01090		
8652	lambda family phage tail tape measure protein	E00033	SR76_RS02085										SR76_RS02085		
8653	terminase	E00033	SR76_RS02090										SR76_RS02090		
8654	terminase	E00033	SR76_RS02095										SR76_RS02095		
8655	bacteriophage protein	E00033	SR76_RS02105										SR76_RS02105		
8656	hypothetical protein	E00033	SR76_RS02130										SR76_RS02130		
8657	hypothetical protein	E00033	SR76_RS02135										SR76_RS02135		
8658	hypothetical protein	E00033	SR76_RS02140										SR76_RS02140		
8659	hypothetical protein	E00033	SR76_RS02150										SR76_RS02150		
8660	hypothetical protein	E00033	SR76_RS02155										SR76_RS02155		
8661	hypothetical protein	E00033	SR76_RS02160										SR76_RS02160		
8662	hypothetical protein	E00033	SR76_RS02165										SR76_RS02165		
8663	DNA-binding protein	E00033	SR76_RS02170										SR76_RS02170		
8664	hypothetical protein	E00033	SR76_RS02175										SR76_RS02175		
8665	integrase	E00033	SR76_RS02180										SR76_RS02180		
8666	hypothetical protein	E00033	SR76_RS02230										SR76_RS02230		
8667	Hcp family T6SS protein CtsH1	E00033	SR76_RS02355										SR76_RS02355		
8668	hypothetical protein	E00033	SR76_RS02390										SR76_RS02390		
8669	baseplate assembly protein	E00033	SR76_RS02395										SR76_RS02395		
8670	hypothetical protein	E00033	SR76_RS02800										SR76_RS02800		
8671	hypothetical protein	E00033	SR76_RS02805										SR76_RS02805		
8672	hypothetical protein	E00033	SR76_RS02810										SR76_RS02810		
8673	methyltransferase	E00033	SR76_RS03460										SR76_RS03460		
8674	hypothetical protein	E00033	SR76_RS03830										SR76_RS03830		
8675	prophage PssSM-02	E00033	SR76_RS03835										SR76_RS03835		
8676	phage tail length tape measure protein	E00033	SR76_RS03840										SR76_RS03840		
8677	hypothetical protein	E00033	SR76_RS03855										SR76_RS03855		
8678	hypothetical protein	E00033	SR76_RS03865										SR76_RS03865		
8679	hypothetical protein	E00033	SR76_RS05415										SR76_RS05415		
8680	hypothetical protein	E00033	SR76_RS05695										SR76_RS05695		
8681	hypothetical protein	E00033	SR76_RS05730										SR76_RS05730		
8682	membrane protein	E00033	SR76_RS05735										SR76_RS05735		
8683	hypothetical protein	E00033	SR76_RS05740										SR76_RS05740		
8684	hipB	E00033	SR76_RS05745										SR76_RS05745		
8685	toxin HipA	E00033	SR76_RS05750										SR76_RS05750		
8686	hypothetical protein	E00033	SR76_RS05755										SR76_RS05755		
8687	hypothetical protein	E00033	SR76_RS05760										SR76_RS05760		
8688	MerR family transcriptional regulator	E00033	SR76_RS05780										SR76_RS05780		
8689	hypothetical protein	E00033	SR76_RS05785										SR76_RS05785		
8690	peptidase A8	E00033	SR76_RS05790										SR76_RS05790		
8691	DNA-binding protein	E00033	SR76_RS05840										SR76_RS05840		
8692	hypothetical protein	E00033	SR76_RS05845										SR76_RS05845		
8693	hypothetical protein	E00033	SR76_RS05850										SR76_RS05850		
8694	hypothetical protein	E00033	SR76_RS05855										SR76_RS05855		
8695	DNA-binding protein	E00033	SR76_RS05860										SR76_RS05860		
8696	membrane protein	E00033	SR76_RS05865										SR76_RS05865		
8697	hypothetical protein	E00033	SR76_RS05870										SR76_RS05870		
8698	hypothetical protein	E00033	SR76_RS05875										SR76_RS05875		
8699	integrase	E00033	SR76_RS06105										SR76_RS06105		
8700	hypothetical protein	E00033	SR76_RS06110										SR76_RS06110		
8701	DNA-binding protein	E00033	SR76_RS06115										SR76_RS06115		
8702	recombinase	E00033	SR76_RS06120										SR76_RS06120		
8703	integrase	E00033	SR76_RS06125										SR76_RS06125		
8704	DNA-binding protein	E00033	SR76_RS06130										SR76_RS06130		
8705	hypothetical protein	E00033	SR76_RS06135										SR76_RS06135		
8706	hypothetical protein	E00033	SR76_RS06140										SR76_RS06140		
8707	hypothetical protein	E00033	SR76_RS06145										SR76_RS06145		
8708	hypothetical protein	E00033	SR76_RS06150										SR76_RS06150		
8709	hypothetical protein	E00033	SR76_RS06155										SR76_RS06155		
8710	relaxase	E00033	SR76_RS06160										SR76_RS06160		
8711	hypothetical protein	E00033	SR76_RS06165										SR76_RS06165		
8712	hypothetical protein	E00033	SR76_RS06170										SR76_RS06170		
8713	hypothetical protein	E00033	SR76_RS06175										SR76_RS06175		
8714	radical SAM protein	E00033	SR76_RS06180										SR76_RS06180		
8715	hypothetical protein	E00033	SR76_RS06195										SR76_RS06195		
8716	hypothetical protein	E00033	SR76_RS06215										SR76_RS06215		
8717	DNA-binding protein	E00033	SR76_RS08075										SR76_RS08075		
8718	ribonuclease H	E00033	SR76_RS08175										SR76_RS08175		
8719	hypothetical protein	E00033	SR76_RS08185										SR76_RS08185		
8720	hypothetical protein	E00033	SR76_RS08190										SR76_RS08190		
8721	hypothetical protein	E00033	SR76_RS08195										SR76_RS08195		
8722	hypothetical protein	E00033	SR76_RS08245										SR76_RS08245		
8723	hypothetical protein	E00033	SR76_RS08250										SR76_RS08250		
8724	hypothetical protein	E00033	SR76_RS08345										SR76_RS08345		
8725	hypothetical protein	E00033	SR76_RS08350										SR76_RS08350		
8726	hypothetical protein	E00033	SR76_RS08360										SR76_RS08360		
8727	hypothetical protein	E00033	SR76_RS08385										SR76_RS08385		
8728	hypothetical protein	E00033	SR76_RS08400										SR76_RS08400		
8729	hypothetical protein	E00033	SR76_RS08500										SR76_RS08500		
8730	hypothetical protein	E00033	SR76_RS09360										SR76_RS09360		
8731	hypothetical protein	E00033	SR76_RS09365										SR76_RS09365		
8732	integrase	E00033	SR76_RS09370										SR76_RS09370		
8733	integrase	E00033	SR76_RS09375										SR76_RS09375		
8734	DNA-binding protein	E00033	SR76_RS09380										SR76_RS09380		
8735	hypothetical protein	E00033	SR76_RS09395										SR76_RS09395		
8736	hypothetical protein	E00033	SR76_RS09400										SR76_RS09400		
8737	relaxase	E00033	SR76_RS09405										SR76_RS09405		
8738	hypothetical protein	E00033	SR76_RS09415										SR76_RS09415		
8739	hypothetical protein	E00033	SR76_RS09420										SR76_RS09420		
8740	hypothetical protein	E00033	SR76_RS09425										SR76_RS09425		
8741	hypothetical protein	E00033	SR76_RS09950										SR76_RS09950		
8742	hypothetical protein	E00033	SR76_RS10285										SR76_RS10285		
8743	hypothetical protein	E00033	SR76_RS10290										SR76_RS10290		
8744	hypothetical protein	E00033	SR76_RS10295										SR76_RS10295		
8745	hypothetical protein	E00033	SR76_RS10300										SR76_RS10300		
8746	hypothetical protein	E00033	SR76_RS10310										SR76_RS10310		
8747	hypothetical protein	E00033	SR76_RS10315										SR76_RS10315		
8748	hypothetical protein	E00033	SR76_RS10320										SR76_RS10320		
8749	hypothetical protein	E00033	SR76_RS10325										SR76_RS10325		
8750	transcriptional regulator	E00033	SR76_RS10330										SR76_RS10330		
8751	exclusion suppressor FxsA	E00033	SR76_RS10335										SR76_RS10335		
8752	hypothetical protein	E00033	SR76_RS10340										SR76_RS10340		
8753	hypothetical protein	E00033	SR76_RS10345										SR76_RS10345		
8754	hypothetical protein	E00033	SR76_RS10350										SR76_RS10350		
8755	hypothetical protein	E00033	SR76_RS10515										SR76_RS10515		
8756	DSBA oxidoreductase	E00033	SR76_RS10525										SR76_RS10525		
8757	hypothetical protein	E00033	SR76_RS10530										SR76_RS10530		
8758	hypothetical protein	E00033	SR76_RS10545										SR76_RS10545		
8759	hypothetical protein	E00033	SR76_RS10550										SR76_RS10550		
8760	DNA repair protein	E00033	SR76_RS10585										SR76_RS10585		
8761	hypothetical protein	E00033	SR76_RS11475										SR76_RS11475		
8762	hypothetical protein	E00033	SR76_RS11495										SR76_RS11495		
8763	hypothetical protein	E00033	SR76_RS11500										SR76_RS11500		
8764	hypothetical protein	E00033	SR76_RS11505										SR76_RS11505		
8765	hypothetical protein	E00033	SR76_RS11510										SR76_RS11510		
8766	tail protein (tape measure)	E00033	SR76_RS11515										SR76_RS11515		
8767	hypothetical protein	E00033	SR76_RS11520										SR76_RS11520		
8768	hypothetical protein	E00033	SR76_RS11535										SR76_RS11535		
8769	hypothetical protein	E00033	SR76_RS11550										SR76_RS11550		
8770	hypothetical protein	E00033	SR76_RS11555										SR76_RS11555		
8771	Eae protein	E00033	SR76_RS11565										SR76_RS11565		
8772	hypothetical protein	E00033	SR76_RS11570										SR76_RS11570		
8773	protein ren	E00033	SR76_RS11575										SR76_RS11575		
8774	replication protein	E00033	SR76_RS11585										SR76_RS11585		
8775	DNA-binding protein	E00033	SR76_RS11590										SR76_RS11590		
8776	Cro/Cl family transcriptional regulator	E00033	SR76_RS11600										SR76_RS11600		
8777	peptidase S24	E00033	SR76_RS11605										SR76_RS11605		
8778	hypothetical protein	E00033	SR76_RS11615										SR76_RS11615		
8779	hypothetical protein	E00033	SR76_RS11625										SR76_RS11625		
8780	hypothetical protein	E00033	SR76_RS11630										SR76_RS11630		
8781	hypothetical protein	E00033	SR76_RS11635										SR76_RS11635		
8782	hypothetical protein	E00033	SR76_RS11650										SR76_RS11650		
8783	hypothetical protein	E00033	SR76_RS11665										SR76_RS11665		
8784	C4-type zinc finger protein	E00033	SR76_RS11670										SR76_RS11670		
8785	phage-like protein	E00033	SR76_RS11675										SR76_RS11675		
8786	hypothetical protein	E00033	SR76_RS11680										SR76_RS11680		
8787	hypothetical protein	E00033	SR76_RS11685										SR76_RS11685		
8788	hypothetical protein	E00033	SR76_RS12100										SR76_RS12100		
8789	hypothetical protein	E00033	SR76_RS12105										SR76_RS12105		
8790	phage tail fiber protein	E00033	SR76_RS12135										SR76_RS12135		
8791	hypothetical protein	E00033	SR76_RS12230										SR76_RS12230		
8792	hypothetical protein	E00033	SR76_RS12235										SR76_RS12235		
8793	hypothetical protein	E00033	SR76_RS12245										SR76_RS12245		
8794	hypothetical protein	E00033	SR76_RS12250										SR76_RS12250		
8795	hypothetical protein	E00033	SR76_RS12255										SR76_RS12255		
8796	hypothetical protein	E00033	SR76_RS12265										SR76_RS12265		
8797	exported phage-related protein	E00033	SR76_RS12270										SR76_RS12270		
8798	hypothetical protein	E00033	SR76_RS12275										SR76_RS12275		
8799	endodeoxyribonuclease RusA	E00033	SR76_RS12280										SR76_RS12280		
8800	hypothetical protein	E00033	SR76_RS12285										SR76_RS12285		
8801	hypothetical protein	E00033	SR76_RS12290										SR76_RS12290		
8802	hypothetical protein	E00033	SR76_RS12295										SR76_RS12295		
8803	hypothetical protein	E00033	SR76_RS12300										SR76_RS12300		
8804	Eaa prophage protein	E00033	SR76_RS12305										SR76_RS12305		
8805	hypothetical protein	E00033	SR76_RS12310										SR76_RS12310		
8806	hypothetical protein	E00033	SR76_RS12315										SR76_RS12315		
8807	hypothetical protein	E00033	SR76_RS12320										SR76_RS12320		
8808	DNA replication protein DnaC	E00033	SR76_RS12325										SR76_RS12325		
8809	hypothetical protein	E00033	SR76_RS12330										SR76_RS12330		
8810	hypothetical protein	E00033	SR76_RS12335										SR76_RS12335		
8811	hypothetical protein	E00033	SR76_RS12340										SR76_RS12340		
8812	hypothetical protein	E00033	SR76_RS12345										SR76_RS12345		
8813	hypothetical protein	E00033	SR76_RS12350										SR76_RS12350		
8814	hypothetical protein	E00033	SR76_RS12355										SR76_RS12355		
8815	exodeoxyribonuclease VIII	E00033	SR76_RS12360										SR76_RS12360		
8816	hypothetical protein	E00033	SR76_RS12365										SR76_RS12365		
8817	hypothetical protein	E00033	SR76_RS12710										SR76_RS12710		
8818	hypothetical protein	E00033	SR76_RS12715										SR76_RS12715		
8819	hypothetical protein	E00033	SR76_RS12720										SR76_RS12720		
8820	hypothetical protein	E00033	SR76_RS12725										SR76_RS12725		
8821	conjugal transfer TraD family protein	E00033	SR76_RS12730										SR76_RS12730		
8822	hypothetical protein	E00033	SR76_RS12735										SR76_RS12735		
8823	molybdopterin-guanine dinucleotide biosynthesis protein MobA	E00033	SR76_RS12740										SR76_RS12740		
8824	hypothetical protein	E00033	SR76_RS12745										SR76_RS12745		
8825	membrane protein	E00033	SR76_RS12750										SR76_RS12750		
8826	hypothetical protein	E00033	SR76_RS12755										SR76_RS12755		
8827	transcriptional regulator	E00033	SR76_RS12760										SR76_RS12760		
8828	hypothetical protein	E00033	SR76_RS12765										SR76_RS12765		
8829	hypothetical protein	E00033	SR76_RS12770										SR76_RS12770		
8830	hypothetical protein	E00033	SR76_RS12775										SR76_RS12775		
8831	hypothetical protein	E00033	SR76_RS12780										SR76_RS12780		
8832	membrane protein	E00033	SR76_RS12785										SR76_RS12785		
8833	hypothetical protein	E00033	SR76_RS12790										SR76_RS12790		
8834	hypothetical protein	E00033	SR76_RS12795										SR76_RS12795		
8835	DNA-binding protein	E00033	SR76_RS12800										SR76_RS12800		
8836	hypothetical protein	E00033	SR76_RS12805										SR76_RS12805		
8837	hypothetical protein	E00033	SR76_RS12810										SR76_RS12810		
8838	hypothetical protein	E00033	SR76_RS12815										SR76_RS12815		
8839	DNA-binding protein	E00033	SR76_RS12820										SR76_RS12820		
8840	hypothetical protein	E00033	SR76_RS12825										SR76_RS12825		
8841	transferase	E00033	SR76_RS13010										SR76_RS13010		
8842	polysaccharide biosynthesis protein	E00033	SR76_RS13015										SR76_RS13015		
8843	glycosyl transferase family 2	E00033	SR76_RS13025										SR76_RS13025		
8844	hypothetical protein	E00033	SR76_RS13030										SR76_RS13030		
8845	hypothetical protein	E00033	SR76_RS13035										SR76_RS13035		
8846	hypothetical protein	E00033	SR76_RS13040										SR76_RS13040		
8847	PhzF family phenazine biosynthesis protein	E00033	SR76_RS15585										SR76_RS15585		
8848	hypothetical protein	E00033	SR76_RS16065										SR76_RS16065		
8849	chloramphenicol acetyltransferase CAT	E00033	SR76_RS16070										SR76_RS16070		
8850	hydrogenase nickel incorporation protein HybF	E00033	SR76_RS16210										SR76_RS16210		
8851	LysR family transcriptional regulator	E00033	SR76_RS16215										SR76_RS16215		
8852	quninolone resistance protein Qnr	E00033	SR76_RS16220										SR76_RS16220		
8853	sulfonamide-resistant dihydropteroate synthase Sul1	E00033	SR76_RS16240										SR76_RS16240		
